File_name,Compound_name,Column,Organic_modifier,pH,Buffer,Peak_Area_IC,slope,S/N,conc_M,ret_time,SMILES
200318,2-(Methylthio)benzothiazole,C18-Mixed,Methanol,2.7,Formic acid,22547810667.975204,292133975105.3295,2990,0.08644376900647985,15.36,CSc1nc2ccccc2s1
200318,2-naphthoic acid,C18-Mixed,Acetonitrile,2.7,Formic acid,311759879.0043587,75806585879.63872,36,0.0043679032777926155,10.88,c1ccc2cc(ccc2c1)C(=O)O
200318,2-naphthoic acid,C18-Mixed,Acetonitrile,2.7,Formic acid,632532286.2840176,75806585879.63872,87,0.008735806555585231,10.88,c1ccc2cc(ccc2c1)C(=O)O
200318,2-naphthoic acid,C18-Mixed,Acetonitrile,2.7,Formic acid,1764634421.8653133,75806585879.63872,223,0.021839516388963077,10.88,c1ccc2cc(ccc2c1)C(=O)O
200318,2-naphthoic acid,C18-Mixed,Acetonitrile,2.7,Formic acid,3275427089.717776,75806585879.63872,370,0.043679032777926154,10.88,c1ccc2cc(ccc2c1)C(=O)O
200318,2-naphthoic acid,C18-Mixed,Acetonitrile,2.7,Formic acid,7452822217.064947,75806585879.63872,724,0.08735806555585231,10.86,c1ccc2cc(ccc2c1)C(=O)O
200318,2-naphthoic acid,C18-Mixed,Methanol,2.7,Formic acid,276105209.768905,30368539987.9995,17,0.008735806555585231,14.62,c1ccc2cc(ccc2c1)C(=O)O
200318,2-naphthoic acid,C18-Mixed,Methanol,2.7,Formic acid,660372505.8171444,30368539987.9995,44,0.021839516388963077,14.62,c1ccc2cc(ccc2c1)C(=O)O
200318,2-naphthoic acid,C18-Mixed,Methanol,2.7,Formic acid,1335176397.2244182,30368539987.9995,84,0.043679032777926154,14.62,c1ccc2cc(ccc2c1)C(=O)O
200318,2-naphthoic acid,C18-Mixed,Methanol,2.7,Formic acid,2379256636.418876,30368539987.9995,148,0.08735806555585231,14.61,c1ccc2cc(ccc2c1)C(=O)O
200318,4-Chloroaniline,C18-Mixed,Acetonitrile,2.7,Formic acid,9584629492.815395,1298507668326.105,289,0.006297484274353152,5.52,c1cc(ccc1Cl)N
200318,4-Chloroaniline,C18-Mixed,Acetonitrile,2.7,Formic acid,19127302181.96167,1298507668326.105,585,0.012594968548706304,5.52,c1cc(ccc1Cl)N
200318,4-Chloroaniline,C18-Mixed,Acetonitrile,2.7,Formic acid,42684053426.38237,1298507668326.105,1314,0.03148742137176576,5.52,c1cc(ccc1Cl)N
200318,4-Chloroaniline,C18-Mixed,Acetonitrile,2.7,Formic acid,74694760554.18044,1298507668326.105,2379,0.06297484274353152,5.52,c1cc(ccc1Cl)N
200318,4-Chloroaniline,C18-Mixed,Methanol,2.7,Formic acid,11366901143.101263,1283573564600.2097,411,0.006297484274353152,5.59,c1cc(ccc1Cl)N
200318,4-Chloroaniline,C18-Mixed,Methanol,2.7,Formic acid,21235219771.00585,1283573564600.2097,737,0.012594968548706304,5.57,c1cc(ccc1Cl)N
200318,4-Chloroaniline,C18-Mixed,Methanol,2.7,Formic acid,44210048292.384895,1283573564600.2097,1588,0.03148742137176576,5.57,c1cc(ccc1Cl)N
200318,4-Chloroaniline,C18-Mixed,Methanol,2.7,Formic acid,75194717365.76208,1283573564600.2097,2866,0.06297484274353152,5.57,c1cc(ccc1Cl)N
200318,Abietic acid,C18-Mixed,Acetonitrile,2.7,Formic acid,439535025.22305185,143911343164.88367,82,0.0025158728494618773,18.92,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1
200318,Abietic acid,C18-Mixed,Acetonitrile,2.7,Formic acid,815111614.0182874,143911343164.88367,160,0.005031745698923755,18.92,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1
200318,Abietic acid,C18-Mixed,Acetonitrile,2.7,Formic acid,1891646717.1575727,143911343164.88367,328,0.012579364247309387,18.92,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1
200318,Abietic acid,C18-Mixed,Acetonitrile,2.7,Formic acid,8673723839.581413,143911343164.88367,1083,0.05031745698923755,18.92,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1
200318,Abietic acid,C18-Mixed,Methanol,2.7,Formic acid,157197841.60881218,86929515361.16505,40,0.0025158728494618773,20.98,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1
200318,Abietic acid,C18-Mixed,Methanol,2.7,Formic acid,319305016.4020149,86929515361.16505,64,0.005031745698923755,21,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1
200318,Abietic acid,C18-Mixed,Methanol,2.7,Formic acid,1015841862.316141,86929515361.16505,184,0.012579364247309387,21.02,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1
200318,Abietic acid,C18-Mixed,Methanol,2.7,Formic acid,2230731785.2736425,86929515361.16505,384,0.025158728494618775,21.02,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1
200318,Abietic acid,C18-Mixed,Methanol,2.7,Formic acid,3944418418.11016,86929515361.16505,685,0.05031745698923755,21,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1
200318,Alachlor,C18-Mixed,Acetonitrile,2.7,Formic acid,36068886008.439064,8018288892899.211,2732,0.0029189562069384346,14.45,CCc1cccc(CC)c1N(COC)C(=O)CCl
200318,Alachlor,C18-Mixed,Acetonitrile,2.7,Formic acid,64230631679.20805,8018288892899.211,5397,0.005837912413876869,14.45,CCc1cccc(CC)c1N(COC)C(=O)CCl
200318,Alachlor,C18-Mixed,Acetonitrile,2.7,Formic acid,131048082979.62953,8018288892899.211,9521,0.014594781034692172,14.45,CCc1cccc(CC)c1N(COC)C(=O)CCl
200318,Alachlor,C18-Mixed,Acetonitrile,2.7,Formic acid,235160342888.7919,8018288892899.211,17783,0.029189562069384344,14.45,CCc1cccc(CC)c1N(COC)C(=O)CCl
200318,Alachlor,C18-Mixed,Methanol,2.7,Formic acid,23027145300.894047,6522782099462.784,843,0.0029189562069384346,16.865000000000002,CCc1cccc(CC)c1N(COC)C(=O)CCl
200318,Alachlor,C18-Mixed,Methanol,2.7,Formic acid,44061465072.70392,6522782099462.784,1637,0.005837912413876869,16.884999999999998,CCc1cccc(CC)c1N(COC)C(=O)CCl
200318,Alachlor,C18-Mixed,Methanol,2.7,Formic acid,97573590361.93124,6522782099462.784,3741,0.014594781034692172,16.884999999999998,CCc1cccc(CC)c1N(COC)C(=O)CCl
200318,Alachlor,C18-Mixed,Methanol,2.7,Formic acid,195437804644.52362,6522782099462.784,6455,0.029189562069384344,16.89,CCc1cccc(CC)c1N(COC)C(=O)CCl
200318,Benzothiazole,C18-Mixed,Acetonitrile,2.7,Formic acid,174527251.89873478,13209807897.908371,3,0.012444927144889602,9.17,c1ccc2c(c1)ncs2
200318,Benzothiazole,C18-Mixed,Acetonitrile,2.7,Formic acid,390661266.500414,13209807897.908371,14,0.031112317862224004,9.17,c1ccc2c(c1)ncs2
200318,Benzothiazole,C18-Mixed,Acetonitrile,2.7,Formic acid,862207459.6731405,13209807897.908371,18,0.06222463572444801,9.17,c1ccc2c(c1)ncs2
200318,Benzothiazole,C18-Mixed,Acetonitrile,2.7,Formic acid,1556584906.2874963,13209807897.908371,21,0.12444927144889602,9.17,c1ccc2c(c1)ncs2
200318,Benzothiazole,C18-Mixed,Methanol,2.7,Formic acid,137041306.77386037,23065765969.914608,16,0.006222463572444801,11.75,c1ccc2c(c1)ncs2
200318,Benzothiazole,C18-Mixed,Methanol,2.7,Formic acid,282059472.2927672,23065765969.914608,30,0.012444927144889602,11.76,c1ccc2c(c1)ncs2
200318,Benzothiazole,C18-Mixed,Methanol,2.7,Formic acid,737404466.8004422,23065765969.914608,74,0.031112317862224004,11.76,c1ccc2c(c1)ncs2
200318,Benzothiazole,C18-Mixed,Methanol,2.7,Formic acid,1463593655.6739998,23065765969.914608,154,0.06222463572444801,11.78,c1ccc2c(c1)ncs2
200318,Benzothiazole,C18-Mixed,Methanol,2.7,Formic acid,2863473937.115473,23065765969.914608,343,0.12444927144889602,11.76,c1ccc2c(c1)ncs2
200318,Bicalutamide,C18-Mixed,Acetonitrile,2.7,Formic acid,3221143669.89225,1490337954790.1711,1253,0.0018733615109643865,12.78,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O
200318,Bicalutamide,C18-Mixed,Acetonitrile,2.7,Formic acid,6255448923.458598,1490337954790.1711,2059,0.003746723021928773,12.78,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O
200318,Bicalutamide,C18-Mixed,Acetonitrile,2.7,Formic acid,14458157432.863426,1490337954790.1711,4292,0.009366807554821933,12.78,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O
200318,Bicalutamide,C18-Mixed,Acetonitrile,2.7,Formic acid,26002099177.572083,1490337954790.1711,7934,0.018733615109643866,12.78,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O
200318,Bicalutamide,C18-Mixed,Methanol,2.7,Formic acid,4058533742.3561773,1796536889290.3726,29,0.0018733615109643865,15.01,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O
200318,Bicalutamide,C18-Mixed,Methanol,2.7,Formic acid,8241098328.7500725,1796536889290.3726,107,0.003746723021928773,15.01,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O
200318,Bicalutamide,C18-Mixed,Methanol,2.7,Formic acid,17754214995.187443,1796536889290.3726,148,0.009366807554821933,15.03,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O
200318,Bicalutamide,C18-Mixed,Methanol,2.7,Formic acid,33343379190.16509,1796536889290.3726,381,0.018733615109643866,15.01,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O
200318,Caffeine,C18-Mixed,Acetonitrile,2.7,Formic acid,4744105895.134184,1121979789894.1953,332,0.0040225324044815105,5.09,Cn1cnc2c1c(=O)n(C)c(=O)n2C
200318,Caffeine,C18-Mixed,Acetonitrile,2.7,Formic acid,10270485261.049402,1121979789894.1953,437,0.008045064808963021,5.09,Cn1cnc2c1c(=O)n(C)c(=O)n2C
200318,Caffeine,C18-Mixed,Acetonitrile,2.7,Formic acid,23086385944.337345,1121979789894.1953,1351,0.02011266202240755,5.09,Cn1cnc2c1c(=O)n(C)c(=O)n2C
200318,Caffeine,C18-Mixed,Acetonitrile,2.7,Formic acid,42565049936.10857,1121979789894.1953,2452,0.0402253240448151,5.09,Cn1cnc2c1c(=O)n(C)c(=O)n2C
200318,Caffeine,C18-Mixed,Methanol,2.7,Formic acid,5782045089.52771,1316995867027.9583,279,0.0040225324044815105,8.07,Cn1cnc2c1c(=O)n(C)c(=O)n2C
200318,Caffeine,C18-Mixed,Methanol,2.7,Formic acid,11662169206.112537,1316995867027.9583,777,0.008045064808963021,8.07,Cn1cnc2c1c(=O)n(C)c(=O)n2C
200318,Caffeine,C18-Mixed,Methanol,2.7,Formic acid,27868237102.793102,1316995867027.9583,1611,0.02011266202240755,8.08,Cn1cnc2c1c(=O)n(C)c(=O)n2C
200318,Caffeine,C18-Mixed,Methanol,2.7,Formic acid,53644314783.62779,1316995867027.9583,2973,0.0402253240448151,8.07,Cn1cnc2c1c(=O)n(C)c(=O)n2C
200318,Caffeine,C18-Mixed,Methanol,2.7,Formic acid,96077488262.17317,1316995867027.9583,5122,0.0804506480896302,8.07,Cn1cnc2c1c(=O)n(C)c(=O)n2C
200318,Carbamazepine,C18-Mixed,Methanol,2.7,Formic acid,22788041032.14189,3784636996129.693,1260,0.003376258736029124,13.55,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O
200318,Carbamazepine,C18-Mixed,Methanol,2.7,Formic acid,38706309361.973366,3784636996129.693,2797,0.006752517472058248,13.55,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O
200318,Carbamazepine,C18-Mixed,Methanol,2.7,Formic acid,74796940089.65508,3784636996129.693,5630,0.01688129368014562,13.57,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O
200318,Carbamazepine,C18-Mixed,Methanol,2.7,Formic acid,116594607492.91513,3784636996129.693,8019,0.03376258736029124,13.55,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O
200318,Carbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,1580729045.828007,368430451871.9732,321,0.004294027268048407,13.49,c1ccc2c(c1)c1ccccc1[nH]2
200318,Carbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,3249533195.163023,368430451871.9732,405,0.008588054536096814,13.49,c1ccc2c(c1)c1ccccc1[nH]2
200318,Carbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,7453581932.2267065,368430451871.9732,711,0.021470136340242037,13.49,c1ccc2c(c1)c1ccccc1[nH]2
200318,Carbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,15900011565.701284,368430451871.9732,1559,0.04294027268048407,13.49,c1ccc2c(c1)c1ccccc1[nH]2
200318,Carbazole,C18-Mixed,Methanol,2.7,Formic acid,1921068478.3462675,439667998709.9511,450,0.004294027268048407,15.61,c1ccc2c(c1)c1ccccc1[nH]2
200318,Carbazole,C18-Mixed,Methanol,2.7,Formic acid,3963451616.27901,439667998709.9511,819,0.008588054536096814,15.63,c1ccc2c(c1)c1ccccc1[nH]2
200318,Carbazole,C18-Mixed,Methanol,2.7,Formic acid,9516978769.051172,439667998709.9511,2147,0.021470136340242037,15.63,c1ccc2c(c1)c1ccccc1[nH]2
200318,Carbazole,C18-Mixed,Methanol,2.7,Formic acid,18082718733.351128,439667998709.9511,4543,0.04294027268048407,15.63,c1ccc2c(c1)c1ccccc1[nH]2
200318,Chloramphenicol,C18-Mixed,Methanol,2.7,Formic acid,2758954214.506834,1067367362583.0172,165,0.002277763610699864,10.46,c1cc(ccc1C(C(CO)N=C(C(Cl)Cl)O)O)N(=O)=O
200318,Chloramphenicol,C18-Mixed,Methanol,2.7,Formic acid,5547476041.949519,1067367362583.0172,266,0.004555527221399728,10.48,c1cc(ccc1C(C(CO)N=C(C(Cl)Cl)O)O)N(=O)=O
200318,Chloramphenicol,C18-Mixed,Methanol,2.7,Formic acid,12585885305.382944,1067367362583.0172,564,0.01138881805349932,10.48,c1cc(ccc1C(C(CO)N=C(C(Cl)Cl)O)O)N(=O)=O
